Inventory_ID,Snapshot_Date,Product_ID,Warehouse,Stock_Level,Reorder_Level,Stock_Value_SAR,Stock_Status,Year,Month
INV0010267,3/31/2024 0:00,PRD008,Jeddah West,735,111,8408.4,Normal,2024,3
INV0010268,3/31/2024 0:00,PRD008,Dammam East,568,87,6497.92,Normal,2024,3
INV0010269,3/31/2024 0:00,PRD008,Qassim North,641,95,7333.04,Normal,2024,3
INV0010270,3/31/2024 0:00,PRD008,Abha South,731,104,8362.64,Normal,2024,3
INV0010271,3/31/2024 0:00,PRD009,Riyadh Central,984,134,4054.08,Normal,2024,3
INV0010272,3/31/2024 0:00,PRD009,Jeddah West,506,90,2084.72,Normal,2024,3
INV0010273,3/31/2024 0:00,PRD009,Dammam East,449,59,1849.88,Normal,2024,3
INV0010274,3/31/2024 0:00,PRD009,Qassim North,1019,134,4198.28,Normal,2024,3
INV0010275,3/31/2024 0:00,PRD009,Abha South,882,129,3633.84,Normal,2024,3
INV0010276,3/31/2024 0:00,PRD010,Riyadh Central,132,18,797.28,Normal,2024,3
INV0010277,3/31/2024 0:00,PRD010,Jeddah West,237,30,1431.48,Normal,2024,3
INV0010278,3/31/2024 0:00,PRD010,Dammam East,438,67,2645.52,Normal,2024,3
INV0010279,3/31/2024 0:00,PRD010,Qassim North,585,102,3533.4,Normal,2024,3
INV0010280,3/31/2024 0:00,PRD010,Abha South,599,77,3617.96,Normal,2024,3
INV0010281,3/31/2024 0:00,PRD011,Riyadh Central,724,121,4394.68,Normal,2024,3
INV0010282,3/31/2024 0:00,PRD011,Jeddah West,524,86,3180.68,Normal,2024,3
INV0010283,3/31/2024 0:00,PRD011,Dammam East,568,78,3447.76,Normal,2024,3
INV0010284,3/31/2024 0:00,PRD011,Qassim North,721,104,4376.47,Normal,2024,3
INV0010285,3/31/2024 0:00,PRD011,Abha South,703,126,4267.21,Normal,2024,3
INV0010286,3/31/2024 0:00,PRD012,Riyadh Central,343,54,5035.24,Normal,2024,3
INV0010287,3/31/2024 0:00,PRD012,Jeddah West,398,65,5842.64,Normal,2024,3
INV0010288,3/31/2024 0:00,PRD012,Dammam East,545,97,8000.6,Normal,2024,3
INV0010289,3/31/2024 0:00,PRD012,Qassim North,87,16,1277.16,Normal,2024,3
INV0010290,3/31/2024 0:00,PRD012,Abha South,421,54,6180.28,Normal,2024,3
INV0010291,3/31/2024 0:00,PRD013,Riyadh Central,291,42,4926.63,Normal,2024,3
INV0010292,3/31/2024 0:00,PRD013,Jeddah West,498,70,8431.14,Normal,2024,3
INV0010293,3/31/2024 0:00,PRD013,Dammam East,781,136,13222.33,Normal,2024,3
INV0010294,3/31/2024 0:00,PRD013,Qassim North,235,33,3978.55,Normal,2024,3
INV0010295,3/31/2024 0:00,PRD013,Abha South,350,61,5925.5,Normal,2024,3
INV0010296,3/31/2024 0:00,PRD014,Riyadh Central,840,111,4292.4,Normal,2024,3
INV0010297,3/31/2024 0:00,PRD014,Jeddah West,582,102,2974.02,Normal,2024,3
INV0010298,3/31/2024 0:00,PRD014,Dammam East,1061,142,5421.71,Normal,2024,3
INV0010299,3/31/2024 0:00,PRD014,Qassim North,603,95,3081.33,Normal,2024,3
INV0010300,3/31/2024 0:00,PRD014,Abha South,490,62,2503.9,Normal,2024,3
INV0010301,3/31/2024 0:00,PRD015,Riyadh Central,556,78,10297.12,Normal,2024,3
INV0010302,3/31/2024 0:00,PRD015,Jeddah West,181,24,3352.12,Normal,2024,3
INV0010303,3/31/2024 0:00,PRD015,Dammam East,723,131,13389.96,Normal,2024,3
INV0010304,3/31/2024 0:00,PRD015,Qassim North,791,115,14649.32,Normal,2024,3
INV0010305,3/31/2024 0:00,PRD015,Abha South,702,109,13001.04,Normal,2024,3
INV0010306,3/31/2024 0:00,PRD016,Riyadh Central,824,122,3567.92,Normal,2024,3
INV0010307,3/31/2024 0:00,PRD016,Jeddah West,161,24,697.13,Normal,2024,3
INV0010308,3/31/2024 0:00,PRD016,Dammam East,279,42,1208.07,Normal,2024,3
INV0010309,3/31/2024 0:00,PRD016,Qassim North,918,131,3974.94,Normal,2024,3
INV0010310,3/31/2024 0:00,PRD016,Abha South,658,123,2849.14,Normal,2024,3
INV0010311,3/31/2024 0:00,PRD017,Riyadh Central,923,138,12718.94,Normal,2024,3
INV0010312,3/31/2024 0:00,PRD017,Jeddah West,545,95,7510.1,Normal,2024,3
INV0010313,3/31/2024 0:00,PRD017,Dammam East,615,107,8474.7,Normal,2024,3
INV0010314,3/31/2024 0:00,PRD017,Qassim North,625,88,8612.5,Normal,2024,3
INV0010315,3/31/2024 0:00,PRD017,Abha South,597,83,8226.66,Normal,2024,3
INV0010316,3/31/2024 0:00,PRD018,Riyadh Central,380,68,6338.4,Normal,2024,3
INV0010317,3/31/2024 0:00,PRD018,Jeddah West,345,54,5754.6,Normal,2024,3
INV0010318,3/31/2024 0:00,PRD018,Dammam East,757,111,12626.76,Normal,2024,3
INV0010319,3/31/2024 0:00,PRD018,Qassim North,480,69,8006.4,Normal,2024,3
INV0010320,3/31/2024 0:00,PRD018,Abha South,145,19,2418.6,Normal,2024,3
INV0010321,3/31/2024 0:00,PRD019,Riyadh Central,139,20,1148.14,Normal,2024,3
INV0010322,3/31/2024 0:00,PRD019,Jeddah West,772,114,6376.72,Normal,2024,3
INV0010323,3/31/2024 0:00,PRD019,Dammam East,863,125,7128.38,Normal,2024,3
INV0010324,3/31/2024 0:00,PRD019,Qassim North,767,105,6335.42,Normal,2024,3
INV0010325,3/31/2024 0:00,PRD019,Abha South,248,35,2048.48,Normal,2024,3
INV0010326,3/31/2024 0:00,PRD020,Riyadh Central,474,73,2042.94,Normal,2024,3
INV0010327,3/31/2024 0:00,PRD020,Jeddah West,189,26,814.59,Normal,2024,3
INV0010328,3/31/2024 0:00,PRD020,Dammam East,387,58,1667.97,Normal,2024,3
INV0010329,3/31/2024 0:00,PRD020,Qassim North,595,110,2564.45,Normal,2024,3
INV0010330,3/31/2024 0:00,PRD020,Abha South,818,143,3525.58,Normal,2024,3
INV0010331,3/31/2024 0:00,PRD021,Riyadh Central,718,117,2728.4,Normal,2024,3
INV0010332,3/31/2024 0:00,PRD021,Jeddah West,981,125,3727.8,Normal,2024,3
INV0010333,3/31/2024 0:00,PRD021,Dammam East,228,38,866.4,Normal,2024,3
INV0010334,3/31/2024 0:00,PRD021,Qassim North,792,138,3009.6,Normal,2024,3
INV0010335,3/31/2024 0:00,PRD021,Abha South,469,67,1782.2,Normal,2024,3
INV0010336,3/31/2024 0:00,PRD022,Riyadh Central,862,123,6663.26,Normal,2024,3
INV0010337,3/31/2024 0:00,PRD022,Jeddah West,689,112,5325.97,Normal,2024,3
INV0010338,3/31/2024 0:00,PRD022,Dammam East,402,52,3107.46,Normal,2024,3
INV0010339,3/31/2024 0:00,PRD022,Qassim North,968,125,7482.64,Normal,2024,3
INV0010340,3/31/2024 0:00,PRD022,Abha South,409,64,3161.57,Normal,2024,3
INV0010341,3/31/2024 0:00,PRD023,Riyadh Central,1107,144,10771.11,Normal,2024,3
INV0010342,3/31/2024 0:00,PRD023,Jeddah West,415,72,4037.95,Normal,2024,3
INV0010343,3/31/2024 0:00,PRD023,Dammam East,103,18,1002.19,Normal,2024,3
INV0010344,3/31/2024 0:00,PRD023,Qassim North,549,91,5341.77,Normal,2024,3
INV0010345,3/31/2024 0:00,PRD023,Abha South,424,55,4125.52,Normal,2024,3
INV0010346,3/31/2024 0:00,PRD024,Riyadh Central,541,70,5420.82,Normal,2024,3
INV0010347,3/31/2024 0:00,PRD024,Jeddah West,563,99,5641.26,Normal,2024,3
INV0010348,3/31/2024 0:00,PRD024,Dammam East,307,46,3076.14,Normal,2024,3
INV0010349,3/31/2024 0:00,PRD024,Qassim North,818,139,8196.36,Normal,2024,3
INV0010350,3/31/2024 0:00,PRD024,Abha South,716,95,7174.32,Normal,2024,3
INV0010351,3/31/2024 0:00,PRD025,Riyadh Central,540,87,5497.2,Normal,2024,3
INV0010352,3/31/2024 0:00,PRD025,Jeddah West,443,68,4509.74,Normal,2024,3
INV0010353,3/31/2024 0:00,PRD025,Dammam East,239,44,2433.02,Normal,2024,3
INV0010354,3/31/2024 0:00,PRD025,Qassim North,812,119,8266.16,Normal,2024,3
INV0010355,3/31/2024 0:00,PRD025,Abha South,351,47,3573.18,Normal,2024,3
INV0010356,3/31/2024 0:00,PRD026,Riyadh Central,329,56,3056.41,Normal,2024,3
INV0010357,3/31/2024 0:00,PRD026,Jeddah West,698,89,6484.42,Normal,2024,3
INV0010358,3/31/2024 0:00,PRD026,Dammam East,557,92,5174.53,Normal,2024,3
INV0010359,3/31/2024 0:00,PRD026,Qassim North,677,127,6289.33,Normal,2024,3
INV0010360,3/31/2024 0:00,PRD026,Abha South,196,34,1820.84,Normal,2024,3
INV0010361,3/31/2024 0:00,PRD027,Riyadh Central,582,87,10214.1,Normal,2024,3
INV0010362,3/31/2024 0:00,PRD027,Jeddah West,368,64,6458.4,Normal,2024,3
INV0010363,3/31/2024 0:00,PRD027,Dammam East,404,54,7090.2,Normal,2024,3
INV0010364,3/31/2024 0:00,PRD027,Qassim North,687,89,12056.85,Normal,2024,3
INV0010365,3/31/2024 0:00,PRD027,Abha South,588,106,10319.4,Normal,2024,3
INV0010366,3/31/2024 0:00,PRD028,Riyadh Central,502,86,7228.8,Normal,2024,3
INV0010367,3/31/2024 0:00,PRD028,Jeddah West,290,40,4176,Normal,2024,3
INV0010368,3/31/2024 0:00,PRD028,Dammam East,499,64,7185.6,Normal,2024,3
INV0010369,3/31/2024 0:00,PRD028,Qassim North,443,58,6379.2,Normal,2024,3
INV0010370,3/31/2024 0:00,PRD028,Abha South,909,137,13089.6,Normal,2024,3
INV0010371,3/31/2024 0:00,PRD029,Riyadh Central,906,139,10536.78,Normal,2024,3
INV0010372,3/31/2024 0:00,PRD029,Jeddah West,934,129,10862.42,Normal,2024,3
INV0010373,3/31/2024 0:00,PRD029,Dammam East,660,114,7675.8,Normal,2024,3
INV0010374,3/31/2024 0:00,PRD029,Qassim North,314,45,3651.82,Normal,2024,3
INV0010375,3/31/2024 0:00,PRD029,Abha South,831,134,9664.53,Normal,2024,3
INV0010376,3/31/2024 0:00,PRD030,Riyadh Central,200,34,1652,Normal,2024,3
INV0010377,3/31/2024 0:00,PRD030,Jeddah West,256,46,2114.56,Normal,2024,3
INV0010378,3/31/2024 0:00,PRD030,Dammam East,341,64,2816.66,Normal,2024,3
INV0010379,3/31/2024 0:00,PRD030,Qassim North,747,123,6170.22,Normal,2024,3
INV0010380,3/31/2024 0:00,PRD030,Abha South,312,49,2577.12,Normal,2024,3
INV0010381,3/31/2024 0:00,PRD031,Riyadh Central,562,93,6316.88,Normal,2024,3
INV0010382,3/31/2024 0:00,PRD031,Jeddah West,307,47,3450.68,Normal,2024,3
INV0010383,3/31/2024 0:00,PRD031,Dammam East,182,29,2045.68,Normal,2024,3
INV0010384,3/31/2024 0:00,PRD031,Qassim North,292,42,3282.08,Normal,2024,3
INV0010385,3/31/2024 0:00,PRD031,Abha South,597,99,6710.28,Normal,2024,3
INV0010386,3/31/2024 0:00,PRD032,Riyadh Central,285,36,3522.6,Normal,2024,3
INV0010387,3/31/2024 0:00,PRD032,Jeddah West,789,119,9752.04,Normal,2024,3
INV0010388,3/31/2024 0:00,PRD032,Dammam East,498,85,6155.28,Normal,2024,3
INV0010389,3/31/2024 0:00,PRD032,Qassim North,335,45,4140.6,Normal,2024,3
INV0010390,3/31/2024 0:00,PRD032,Abha South,681,96,8417.16,Normal,2024,3
INV0010391,3/31/2024 0:00,PRD033,Riyadh Central,365,60,5683.05,Normal,2024,3
INV0010392,3/31/2024 0:00,PRD033,Jeddah West,436,72,6788.52,Normal,2024,3
INV0010393,3/31/2024 0:00,PRD033,Dammam East,307,55,4779.99,Normal,2024,3
INV0010394,3/31/2024 0:00,PRD033,Qassim North,301,48,4686.57,Normal,2024,3
INV0010395,3/31/2024 0:00,PRD033,Abha South,818,116,12736.26,Normal,2024,3
INV0010396,4/30/2024 0:00,PRD001,Riyadh Central,814,141,5893.36,Normal,2024,4
INV0010397,4/30/2024 0:00,PRD001,Jeddah West,156,25,1129.44,Normal,2024,4
INV0010398,4/30/2024 0:00,PRD001,Dammam East,216,30,1563.84,Normal,2024,4
INV0010399,4/30/2024 0:00,PRD001,Qassim North,635,113,4597.4,Normal,2024,4
INV0010400,4/30/2024 0:00,PRD001,Abha South,557,95,4032.68,Normal,2024,4
INV0010401,4/30/2024 0:00,PRD002,Riyadh Central,563,94,2753.07,Normal,2024,4
INV0010402,4/30/2024 0:00,PRD002,Jeddah West,263,41,1286.07,Normal,2024,4
INV0010403,4/30/2024 0:00,PRD002,Dammam East,275,39,1344.75,Normal,2024,4
INV0010404,4/30/2024 0:00,PRD002,Qassim North,200,33,978,Normal,2024,4
INV0010405,4/30/2024 0:00,PRD002,Abha South,771,142,3770.19,Normal,2024,4
INV0010406,4/30/2024 0:00,PRD003,Riyadh Central,726,123,3738.9,Normal,2024,4
INV0010407,4/30/2024 0:00,PRD003,Jeddah West,775,144,3991.25,Normal,2024,4
INV0010408,4/30/2024 0:00,PRD003,Dammam East,815,112,4197.25,Normal,2024,4
INV0010409,4/30/2024 0:00,PRD003,Qassim North,405,66,2085.75,Normal,2024,4
INV0010410,4/30/2024 0:00,PRD003,Abha South,652,119,3357.8,Normal,2024,4
INV0010411,4/30/2024 0:00,PRD004,Riyadh Central,865,121,13018.25,Normal,2024,4
INV0010412,4/30/2024 0:00,PRD004,Jeddah West,902,141,13575.1,Normal,2024,4
INV0010413,4/30/2024 0:00,PRD004,Dammam East,111,18,1670.55,Normal,2024,4
INV0010414,4/30/2024 0:00,PRD004,Qassim North,191,30,2874.55,Normal,2024,4
INV0010415,4/30/2024 0:00,PRD004,Abha South,449,68,6757.45,Normal,2024,4
INV0010416,4/30/2024 0:00,PRD005,Riyadh Central,603,100,1507.5,Normal,2024,4
INV0010417,4/30/2024 0:00,PRD005,Jeddah West,226,41,565,Normal,2024,4
INV0010418,4/30/2024 0:00,PRD005,Dammam East,976,128,2440,Normal,2024,4
INV0010419,4/30/2024 0:00,PRD005,Qassim North,891,128,2227.5,Normal,2024,4
INV0010420,4/30/2024 0:00,PRD005,Abha South,331,56,827.5,Normal,2024,4
INV0010421,4/30/2024 0:00,PRD006,Riyadh Central,433,58,5109.4,Normal,2024,4
INV0010422,4/30/2024 0:00,PRD006,Jeddah West,765,130,9027,Normal,2024,4
INV0010423,4/30/2024 0:00,PRD006,Dammam East,883,135,10419.4,Normal,2024,4
INV0010424,4/30/2024 0:00,PRD006,Qassim North,523,98,6171.4,Normal,2024,4
INV0010425,4/30/2024 0:00,PRD006,Abha South,896,142,10572.8,Normal,2024,4
INV0010426,4/30/2024 0:00,PRD007,Riyadh Central,232,32,691.36,Normal,2024,4
INV0010427,4/30/2024 0:00,PRD007,Jeddah West,574,75,1710.52,Normal,2024,4
INV0010428,4/30/2024 0:00,PRD007,Dammam East,371,49,1105.58,Normal,2024,4
INV0010429,4/30/2024 0:00,PRD007,Qassim North,344,51,1025.12,Normal,2024,4
INV0010430,4/30/2024 0:00,PRD007,Abha South,160,21,476.8,Normal,2024,4
INV0010431,4/30/2024 0:00,PRD008,Riyadh Central,116,21,1327.04,Normal,2024,4
INV0010432,4/30/2024 0:00,PRD008,Jeddah West,675,120,7722,Normal,2024,4
INV0010433,4/30/2024 0:00,PRD008,Dammam East,373,50,4267.12,Normal,2024,4
INV0010434,4/30/2024 0:00,PRD008,Qassim North,1024,144,11714.56,Normal,2024,4
INV0010435,4/30/2024 0:00,PRD008,Abha South,335,52,3832.4,Normal,2024,4
INV0010436,4/30/2024 0:00,PRD009,Riyadh Central,820,135,3378.4,Normal,2024,4
INV0010437,4/30/2024 0:00,PRD009,Jeddah West,111,17,457.32,Normal,2024,4
INV0010438,4/30/2024 0:00,PRD009,Dammam East,255,40,1050.6,Normal,2024,4
INV0010439,4/30/2024 0:00,PRD009,Qassim North,312,49,1285.44,Normal,2024,4
INV0010440,4/30/2024 0:00,PRD009,Abha South,424,75,1746.88,Normal,2024,4
INV0010441,4/30/2024 0:00,PRD010,Riyadh Central,330,46,1993.2,Normal,2024,4
INV0010442,4/30/2024 0:00,PRD010,Jeddah West,853,135,5152.12,Normal,2024,4
INV0010443,4/30/2024 0:00,PRD010,Dammam East,460,67,2778.4,Normal,2024,4
INV0010444,4/30/2024 0:00,PRD010,Qassim North,683,116,4125.32,Normal,2024,4
INV0010445,4/30/2024 0:00,PRD010,Abha South,292,42,1763.68,Normal,2024,4
INV0010446,4/30/2024 0:00,PRD011,Riyadh Central,357,65,2166.99,Normal,2024,4
INV0010447,4/30/2024 0:00,PRD011,Jeddah West,342,50,2075.94,Normal,2024,4
INV0010448,4/30/2024 0:00,PRD011,Dammam East,600,103,3642,Normal,2024,4
INV0010449,4/30/2024 0:00,PRD011,Qassim North,670,110,4066.9,Normal,2024,4
INV0010450,4/30/2024 0:00,PRD011,Abha South,418,65,2537.26,Normal,2024,4
INV0010451,4/30/2024 0:00,PRD012,Riyadh Central,389,50,5710.52,Normal,2024,4
INV0010452,4/30/2024 0:00,PRD012,Jeddah West,541,89,7941.88,Normal,2024,4
INV0010453,4/30/2024 0:00,PRD012,Dammam East,460,62,6752.8,Normal,2024,4
INV0010454,4/30/2024 0:00,PRD012,Qassim North,469,60,6884.92,Normal,2024,4
INV0010455,4/30/2024 0:00,PRD012,Abha South,470,75,6899.6,Normal,2024,4
INV0010456,4/30/2024 0:00,PRD013,Riyadh Central,703,119,11901.79,Normal,2024,4
INV0010457,4/30/2024 0:00,PRD013,Jeddah West,779,122,13188.47,Normal,2024,4
INV0010458,4/30/2024 0:00,PRD013,Dammam East,996,141,16862.28,Normal,2024,4
INV0010459,4/30/2024 0:00,PRD013,Qassim North,840,132,14221.2,Normal,2024,4
INV0010460,4/30/2024 0:00,PRD013,Abha South,894,149,15135.42,Normal,2024,4
INV0010461,4/30/2024 0:00,PRD014,Riyadh Central,351,58,1793.61,Normal,2024,4
INV0010462,4/30/2024 0:00,PRD014,Jeddah West,136,21,694.96,Normal,2024,4
INV0010463,4/30/2024 0:00,PRD014,Dammam East,879,149,4491.69,Normal,2024,4
INV0010464,4/30/2024 0:00,PRD014,Qassim North,254,42,1297.94,Normal,2024,4
INV0010465,4/30/2024 0:00,PRD014,Abha South,745,138,3806.95,Normal,2024,4
INV0010466,4/30/2024 0:00,PRD015,Riyadh Central,710,131,13149.2,Normal,2024,4
INV0010467,4/30/2024 0:00,PRD015,Jeddah West,399,72,7389.48,Normal,2024,4
INV0010468,4/30/2024 0:00,PRD015,Dammam East,734,133,13593.68,Normal,2024,4
INV0010469,4/30/2024 0:00,PRD015,Qassim North,252,33,4667.04,Normal,2024,4
INV0010470,4/30/2024 0:00,PRD015,Abha South,408,65,7556.16,Normal,2024,4
INV0010471,4/30/2024 0:00,PRD016,Riyadh Central,169,29,731.77,Normal,2024,4
INV0010472,4/30/2024 0:00,PRD016,Jeddah West,312,40,1350.96,Normal,2024,4
INV0010473,4/30/2024 0:00,PRD016,Dammam East,338,49,1463.54,Normal,2024,4
INV0010474,4/30/2024 0:00,PRD016,Qassim North,133,24,575.89,Normal,2024,4
INV0010475,4/30/2024 0:00,PRD016,Abha South,751,124,3251.83,Normal,2024,4
INV0010476,4/30/2024 0:00,PRD017,Riyadh Central,625,98,8612.5,Normal,2024,4
INV0010477,4/30/2024 0:00,PRD017,Jeddah West,750,139,10335,Normal,2024,4
INV0010478,4/30/2024 0:00,PRD017,Dammam East,298,47,4106.44,Normal,2024,4
INV0010479,4/30/2024 0:00,PRD017,Qassim North,702,99,9673.56,Normal,2024,4
INV0010480,4/30/2024 0:00,PRD017,Abha South,450,70,6201,Normal,2024,4
INV0010481,4/30/2024 0:00,PRD018,Riyadh Central,499,93,8323.32,Normal,2024,4
INV0010482,4/30/2024 0:00,PRD018,Jeddah West,1141,147,19031.88,Normal,2024,4
INV0010483,4/30/2024 0:00,PRD018,Dammam East,888,115,14811.84,Normal,2024,4
INV0010484,4/30/2024 0:00,PRD018,Qassim North,95,16,1584.6,Normal,2024,4
INV0010485,4/30/2024 0:00,PRD018,Abha South,614,96,10241.52,Normal,2024,4
INV0010486,4/30/2024 0:00,PRD019,Riyadh Central,679,92,5608.54,Normal,2024,4
INV0010487,4/30/2024 0:00,PRD019,Jeddah West,388,72,3204.88,Normal,2024,4
INV0010488,4/30/2024 0:00,PRD019,Dammam East,172,31,1420.72,Normal,2024,4
INV0010489,4/30/2024 0:00,PRD019,Qassim North,88,15,726.88,Normal,2024,4
INV0010490,4/30/2024 0:00,PRD019,Abha South,688,96,5682.88,Normal,2024,4
INV0010491,4/30/2024 0:00,PRD020,Riyadh Central,846,120,3646.26,Normal,2024,4
INV0010492,4/30/2024 0:00,PRD020,Jeddah West,675,93,2909.25,Normal,2024,4
INV0010493,4/30/2024 0:00,PRD020,Dammam East,668,105,2879.08,Normal,2024,4
INV0010494,4/30/2024 0:00,PRD020,Qassim North,752,141,3241.12,Normal,2024,4
INV0010495,4/30/2024 0:00,PRD020,Abha South,201,28,866.31,Normal,2024,4
INV0010496,4/30/2024 0:00,PRD021,Riyadh Central,470,69,1786,Normal,2024,4
INV0010497,4/30/2024 0:00,PRD021,Jeddah West,880,132,3344,Normal,2024,4
INV0010498,4/30/2024 0:00,PRD021,Dammam East,887,138,3370.6,Normal,2024,4
INV0010499,4/30/2024 0:00,PRD021,Qassim North,328,58,1246.4,Normal,2024,4
INV0010500,4/30/2024 0:00,PRD021,Abha South,523,79,1987.4,Normal,2024,4
INV0010501,4/30/2024 0:00,PRD022,Riyadh Central,531,71,4104.63,Normal,2024,4
INV0010502,4/30/2024 0:00,PRD022,Jeddah West,209,33,1615.57,Normal,2024,4
INV0010503,4/30/2024 0:00,PRD022,Dammam East,618,83,4777.14,Normal,2024,4
INV0010504,4/30/2024 0:00,PRD022,Qassim North,338,44,2612.74,Normal,2024,4
INV0010505,4/30/2024 0:00,PRD022,Abha South,133,24,1028.09,Normal,2024,4
INV0010506,4/30/2024 0:00,PRD023,Riyadh Central,629,82,6120.17,Normal,2024,4
INV0010507,4/30/2024 0:00,PRD023,Jeddah West,968,140,9418.64,Normal,2024,4
INV0010508,4/30/2024 0:00,PRD023,Dammam East,223,32,2169.79,Normal,2024,4
INV0010509,4/30/2024 0:00,PRD023,Qassim North,754,129,7336.42,Normal,2024,4
INV0010510,4/30/2024 0:00,PRD023,Abha South,570,76,5546.1,Normal,2024,4
INV0010511,4/30/2024 0:00,PRD024,Riyadh Central,593,106,5941.86,Normal,2024,4
INV0010512,4/30/2024 0:00,PRD024,Jeddah West,834,118,8356.68,Normal,2024,4
INV0010513,4/30/2024 0:00,PRD024,Dammam East,105,15,1052.1,Normal,2024,4
INV0010514,4/30/2024 0:00,PRD024,Qassim North,687,104,6883.74,Normal,2024,4
INV0010515,4/30/2024 0:00,PRD024,Abha South,123,17,1232.46,Normal,2024,4
INV0010516,4/30/2024 0:00,PRD025,Riyadh Central,755,123,7685.9,Normal,2024,4
INV0010517,4/30/2024 0:00,PRD025,Jeddah West,621,106,6321.78,Normal,2024,4
INV0010518,4/30/2024 0:00,PRD025,Dammam East,315,52,3206.7,Normal,2024,4
INV0010519,4/30/2024 0:00,PRD025,Qassim North,259,40,2636.62,Normal,2024,4
INV0010520,4/30/2024 0:00,PRD025,Abha South,997,127,10149.46,Normal,2024,4
INV0010521,4/30/2024 0:00,PRD026,Riyadh Central,582,76,5406.78,Normal,2024,4
INV0010522,4/30/2024 0:00,PRD026,Jeddah West,458,64,4254.82,Normal,2024,4
INV0010523,4/30/2024 0:00,PRD026,Dammam East,812,122,7543.48,Normal,2024,4
INV0010524,4/30/2024 0:00,PRD026,Qassim North,378,67,3511.62,Normal,2024,4
INV0010525,4/30/2024 0:00,PRD026,Abha South,789,129,7329.81,Normal,2024,4
INV0010526,4/30/2024 0:00,PRD027,Riyadh Central,799,138,14022.45,Normal,2024,4
INV0010527,4/30/2024 0:00,PRD027,Jeddah West,605,87,10617.75,Normal,2024,4
INV0010528,4/30/2024 0:00,PRD027,Dammam East,145,24,2544.75,Normal,2024,4
INV0010529,4/30/2024 0:00,PRD027,Qassim North,457,87,8020.35,Normal,2024,4
INV0010530,4/30/2024 0:00,PRD027,Abha South,378,60,6633.9,Normal,2024,4
INV0010531,4/30/2024 0:00,PRD028,Riyadh Central,391,62,5630.4,Normal,2024,4
INV0010532,4/30/2024 0:00,PRD028,Jeddah West,783,114,11275.2,Normal,2024,4
INV0010533,4/30/2024 0:00,PRD028,Dammam East,960,131,13824,Normal,2024,4
INV0010534,4/30/2024 0:00,PRD028,Qassim North,672,88,9676.8,Normal,2024,4
INV0010535,4/30/2024 0:00,PRD028,Abha South,868,132,12499.2,Normal,2024,4
INV0010536,4/30/2024 0:00,PRD029,Riyadh Central,121,17,1407.23,Normal,2024,4
INV0010537,4/30/2024 0:00,PRD029,Jeddah West,564,105,6559.32,Normal,2024,4
INV0010538,4/30/2024 0:00,PRD029,Dammam East,339,46,3942.57,Normal,2024,4
INV0010539,4/30/2024 0:00,PRD029,Qassim North,143,21,1663.09,Normal,2024,4
INV0010540,4/30/2024 0:00,PRD029,Abha South,163,25,1895.69,Normal,2024,4
INV0010541,4/30/2024 0:00,PRD030,Riyadh Central,831,147,6864.06,Normal,2024,4
INV0010542,4/30/2024 0:00,PRD030,Jeddah West,376,55,3105.76,Normal,2024,4
INV0010543,4/30/2024 0:00,PRD030,Dammam East,626,109,5170.76,Normal,2024,4
INV0010544,4/30/2024 0:00,PRD030,Qassim North,669,115,5525.94,Normal,2024,4
INV0010545,4/30/2024 0:00,PRD030,Abha South,777,143,6418.02,Normal,2024,4
INV0010546,4/30/2024 0:00,PRD031,Riyadh Central,134,18,1506.16,Normal,2024,4
INV0010547,4/30/2024 0:00,PRD031,Jeddah West,754,127,8474.96,Normal,2024,4
INV0010548,4/30/2024 0:00,PRD031,Dammam East,813,107,9138.12,Normal,2024,4
INV0010549,4/30/2024 0:00,PRD031,Qassim North,126,17,1416.24,Normal,2024,4
INV0010550,4/30/2024 0:00,PRD031,Abha South,175,32,1967,Normal,2024,4
INV0010551,4/30/2024 0:00,PRD032,Riyadh Central,721,119,8911.56,Normal,2024,4
INV0010552,4/30/2024 0:00,PRD032,Jeddah West,763,125,9430.68,Normal,2024,4
INV0010553,4/30/2024 0:00,PRD032,Dammam East,422,69,5215.92,Normal,2024,4
INV0010554,4/30/2024 0:00,PRD032,Qassim North,313,44,3868.68,Normal,2024,4
INV0010555,4/30/2024 0:00,PRD032,Abha South,303,45,3745.08,Normal,2024,4
INV0010556,4/30/2024 0:00,PRD033,Riyadh Central,751,131,11693.07,Normal,2024,4
INV0010557,4/30/2024 0:00,PRD033,Jeddah West,716,106,11148.12,Normal,2024,4
INV0010558,4/30/2024 0:00,PRD033,Dammam East,884,146,13763.88,Normal,2024,4
INV0010559,4/30/2024 0:00,PRD033,Qassim North,648,122,10089.36,Normal,2024,4
INV0010560,4/30/2024 0:00,PRD033,Abha South,970,149,15102.9,Normal,2024,4
INV0010561,5/31/2024 0:00,PRD001,Riyadh Central,100,20,724,Normal,2024,5
